0.674
0.629
0.517
0.663
0.674
0.596
0.596
0.652
0.685
0.607
0.64
0.685
0.652
0.64
0.73
0.64
0.629
0.708
0.573
0.697
0.674
0.708
0.584
0.652
0.753
0.753
0.64
0.618
0.742
0.629
0.64
0.674
0.674
0.607
0.629
0.573
0.685
0.573
0.573
0.607
0.618
0.697
0.551
0.674
0.753
0.674
0.764
0.607
0.584
0.663
0.697
0.663
0.64
0.742
0.674
0.697
0.674
0.697
0.719
0.652
0.652
0.629
0.685
0.663
0.697
0.562
0.629
0.562
0.719
0.697
0.697
0.64
0.64
0.629
0.742
0.663
0.742
0.607
0.652
0.663
0.663
0.607
0.708
0.663
0.596
0.685
0.719
0.663
0.652
0.697
0.663
0.697
0.539
0.629
0.652
0.685
0.697
0.652
0.64
0.618
0.674
0.618
0.73
0.584
0.73
0.753
0.64
0.697
0.674
0.719
0.73
0.708
0.584
0.697
0.73
0.596
0.573
0.697
0.573
0.652
0.596
0.663
0.618
0.652
0.562
0.73
0.719
0.685
0.719
0.697
0.719
0.674
0.674
0.674
0.596
0.787
0.685
0.64
0.663
0.607
0.697
0.652
0.629
0.629
0.719
0.652
0.618
0.685
0.663
0.573
0.663
0.685
0.629
0.596
0.64
