0.273
0.325
0.344
0.325
0.357
0.357
0.364
0.416
0.357
0.318
0.318
0.266
0.377
0.253
0.37
0.325
0.299
0.351
0.305
0.331
0.377
0.331
0.305
0.318
0.338
0.364
0.305
0.364
0.299
0.403
0.377
0.305
0.344
0.318
0.396
0.312
0.344
0.318
0.331
0.338
0.364
0.357
0.377
0.299
0.351
0.357
0.377
0.312
0.39
0.351
0.325
0.318
0.364
0.318
0.344
0.357
0.344
0.338
0.357
0.351
0.305
0.279
0.403
0.325
0.37
0.344
0.312
0.455
0.318
0.279
0.279
0.312
0.364
0.325
0.364
0.351
0.299
0.409
0.39
0.331
0.39
0.351
0.364
0.312
0.351
0.292
0.37
0.331
0.318
0.325
0.292
0.305
0.299
0.364
0.292
0.286
0.364
0.351
0.299
0.338
0.357
0.299
0.331
0.364
0.344
0.344
0.37
0.325
0.286
0.37
0.318
0.312
0.24
0.338
0.331
0.403
0.331
0.351
0.279
0.338
0.351
0.325
0.37
0.37
0.325
0.344
0.344
0.357
0.305
0.338
0.279
0.338
0.351
0.338
0.318
0.325
0.299
0.299
0.299
0.312
0.318
0.253
0.364
0.331
0.331
0.37
0.377
0.331
0.312
0.351
0.325
0.318
0.26
0.273
0.299
