0.7
0.656
0.744
0.778
0.678
0.744
0.633
0.678
0.644
0.522
0.622
0.678
0.6
0.656
0.744
0.733
0.656
0.511
0.678
0.633
0.622
0.611
0.556
0.733
0.7
0.722
0.644
0.633
0.611
0.656
0.744
0.656
0.622
0.611
0.678
0.711
0.578
0.656
0.644
0.611
0.667
0.744
0.689
0.6
0.633
0.667
0.633
0.678
0.667
0.633
0.6
0.644
0.678
0.644
0.678
0.622
0.656
0.711
0.6
0.633
0.578
0.722
0.644
0.622
0.656
0.733
0.6
0.722
0.722
0.6
0.656
0.722
0.733
0.589
0.633
0.589
0.567
0.756
0.622
0.622
0.656
0.578
0.6
0.678
0.633
0.656
0.678
0.744
0.567
0.722
0.7
0.711
0.667
0.589
0.689
0.689
0.633
0.578
0.644
0.7
0.644
0.7
0.644
0.656
0.633
0.722
0.678
0.544
0.644
0.656
0.6
0.611
0.711
0.644
0.567
0.633
0.678
0.656
0.689
0.7
0.533
0.7
0.622
0.6
0.667
0.767
0.667
0.722
0.633
0.656
0.689
0.578
0.644
0.656
0.633
0.567
0.611
0.622
0.611
0.689
0.667
0.611
0.767
0.7
